username,pay_dt,pay_time_dttm,pay_amt,currency
david17,2022-09-15,2022-09-15 21:10:43,0.8691,usd
david17,2022-11-03,2022-11-03 15:23:44,8.5573,usd
david17,2022-09-09,2022-09-09 12:02:06,0.8772,usd
david17,2022-10-16,2022-10-16 10:29:48,0.4379,usd
david17,2022-10-15,2022-10-15 19:46:15,4.3388,usd
kevin72,2023-03-07,2023-03-07 11:55:02,70.0,rub
kevin72,2023-03-17,2023-03-17 13:00:58,64.0,rub
kevin72,2023-03-22,2023-03-22 19:36:58,194.0,rub
kevin72,2023-06-09,2023-06-09 11:37:00,100.0,rub
kevin72,2023-02-22,2023-02-22 03:53:23,110.0,rub
kevin72,2023-06-10,2023-06-10 11:54:51,100.0,rub
kevin72,2023-06-10,2023-06-10 11:58:06,40.0,rub
kevin72,2023-06-14,2023-06-14 07:04:46,166.0,rub
kevin72,2023-06-14,2023-06-14 07:07:43,200.0,rub
kevin72,2023-03-01,2023-03-01 14:30:09,140.0,rub
bbauer,2022-11-05,2022-11-05 13:42:08,500.0,rub
bbauer,2023-02-27,2023-02-27 18:07:10,50.0,rub
bbauer,2023-02-27,2023-02-27 18:00:06,750.0,rub
bbauer,2022-10-08,2022-10-08 19:02:50,25.0,rub
bbauer,2022-10-08,2022-10-08 19:03:31,10.0,rub
bbauer,2022-10-15,2022-10-15 22:41:20,300.0,rub
bbauer,2022-10-15,2022-10-15 17:53:19,120.0,rub
bbauer,2022-10-16,2022-10-16 17:11:58,50.0,rub
bbauer,2023-03-15,2023-03-15 20:21:15,590.0,rub
bbauer,2022-07-18,2022-07-18 16:58:37,100.0,rub
bbauer,2023-02-16,2023-02-16 12:12:20,50.0,rub
bbauer,2023-02-16,2023-02-16 12:09:34,65.0,rub
bbauer,2023-03-04,2023-03-04 21:38:00,300.0,rub
sandovalryan,2023-05-17,2023-05-17 00:32:46,32.3512,usd
sandovalryan,2023-04-20,2023-04-20 16:52:35,32.6146,usd
sandovalryan,2023-04-16,2023-04-16 21:53:31,19.268,usd
sandovalryan,2023-04-18,2023-04-18 21:10:31,0.8122,usd
sandovalryan,2023-04-19,2023-04-19 00:10:15,0.8216,usd
sandovalryan,2023-04-19,2023-04-19 00:15:48,118.3076,usd
dianeanderson,2022-07-03,2022-07-03 18:52:01,25.0,rub
dianeanderson,2022-07-03,2022-07-03 09:15:11,100.0,rub
dianeanderson,2022-06-26,2022-06-26 08:25:17,50.0,rub
dianeanderson,2022-06-26,2022-06-26 08:22:11,50.0,rub
dianeanderson,2022-06-20,2022-06-20 09:58:24,50.0,rub
dianeanderson,2022-07-05,2022-07-05 14:13:27,50.0,rub
dianeanderson,2022-07-28,2022-07-28 09:22:28,50.0,rub
dianeanderson,2022-06-27,2022-06-27 19:12:16,50.0,rub
dianeanderson,2022-06-19,2022-06-19 15:49:55,50.0,rub
bcastillo,2023-06-09,2023-06-09 12:01:02,3.208,usd
bcastillo,2023-05-21,2023-05-21 12:14:26,20.7892,usd
bcastillo,2023-05-30,2023-05-30 22:08:33,7.6686,usd
bcastillo,2023-02-21,2023-02-21 20:07:46,6.8486,usd
bcastillo,2023-03-02,2023-03-02 12:39:31,3.4238,usd
bcastillo,2023-04-29,2023-04-29 17:22:23,6.4516,usd
bcastillo,2023-04-29,2023-04-29 09:49:36,2.9032,usd
bcastillo,2023-04-29,2023-04-29 09:51:55,2.7096,usd
bcastillo,2023-06-15,2023-06-15 20:07:48,4.7858,usd
bcastillo,2023-02-22,2023-02-22 17:22:24,5.1092,usd
bcastillo,2023-02-22,2023-02-22 17:20:46,5.1092,usd
bcastillo,2023-03-13,2023-03-13 15:07:48,8.7818,usd
bcastillo,2023-03-13,2023-03-13 15:15:26,3.4074,usd
bcastillo,2023-03-13,2023-03-13 15:18:10,6.8146,usd
bcastillo,2023-06-10,2023-06-10 10:15:23,4.812,usd
bcastillo,2023-01-25,2023-01-25 13:08:01,33.9718,usd
bcastillo,2023-05-08,2023-05-08 22:40:10,11.11,usd
bcastillo,2023-05-10,2023-05-10 12:36:51,3.1988,usd
bcastillo,2023-05-10,2023-05-10 23:01:12,4.7982,usd
bcastillo,2023-06-04,2023-06-04 07:55:38,8.0738,usd
bcastillo,2023-06-21,2023-06-21 12:23:35,4.7032,usd
bcastillo,2023-06-21,2023-06-21 12:58:44,25.0834,usd
bcastillo,2023-02-24,2023-02-24 19:26:59,0.3524,usd
bcastillo,2023-02-24,2023-02-24 19:26:24,4.2282,usd
bcastillo,2023-04-30,2023-04-30 22:57:21,1.2904,usd
bcastillo,2023-01-08,2023-01-08 14:31:18,5.0348,usd
bcastillo,2023-04-20,2023-04-20 09:10:22,3.2614,usd
bcastillo,2023-02-13,2023-02-13 16:07:50,16.306,usd
bcastillo,2023-05-09,2023-05-09 11:23:58,3.1742,usd
bcastillo,2023-04-22,2023-04-22 12:51:23,6.523,usd
bcastillo,2023-04-23,2023-04-23 12:59:23,6.4762,usd
bcastillo,2023-02-01,2023-02-01 15:05:56,8.6204,usd
bcastillo,2023-06-06,2023-06-06 19:35:53,3.2254,usd
bcastillo,2023-06-06,2023-06-06 19:28:15,11.2892,usd
bcastillo,2023-06-19,2023-06-19 16:40:19,3.1216,usd
bcastillo,2023-04-12,2023-04-12 15:58:42,7.7338,usd
bcastillo,2023-06-08,2023-06-08 12:20:03,3.1914,usd
bcastillo,2023-01-18,2023-01-18 14:44:53,0.5286,usd
bcastillo,2023-01-18,2023-01-18 18:50:54,0.5286,usd
bcastillo,2023-06-18,2023-06-18 07:50:38,4.7256,usd
bcastillo,2023-04-08,2023-04-08 14:44:57,10.3746,usd
bcastillo,2023-05-06,2023-05-06 13:07:03,3.1644,usd
bcastillo,2023-05-06,2023-05-06 16:11:52,4.7468,usd
bcastillo,2023-02-27,2023-02-27 17:51:10,9.8434,usd
bcastillo,2023-03-06,2023-03-06 15:11:07,5.3094,usd
bcastillo,2023-03-06,2023-03-06 15:07:24,6.8668,usd
bcastillo,2023-04-09,2023-04-09 16:13:18,3.4146,usd
bcastillo,2023-06-01,2023-06-01 00:38:32,8.3594,usd
bcastillo,2023-05-22,2023-05-22 20:09:08,6.5294,usd
bcastillo,2023-05-22,2023-05-22 20:17:10,1.6324,usd
bcastillo,2023-06-14,2023-06-14 21:40:12,4.8192,usd
bcastillo,2023-04-17,2023-04-17 12:54:24,4.9064,usd
bcastillo,2023-02-08,2023-02-08 15:37:40,12.7268,usd
bcastillo,2023-01-19,2023-01-19 20:58:52,1.4136,usd
bcastillo,2023-06-07,2023-06-07 14:42:55,3.2356,usd
bcastillo,2023-04-07,2023-04-07 20:38:52,1.7292,usd
bcastillo,2023-05-15,2023-05-15 13:59:43,0.8076,usd
bcastillo,2023-01-19,2023-01-19 15:20:23,0.8836,usd
bcastillo,2023-03-21,2023-03-21 13:28:00,6.7484,usd
bcastillo,2023-03-29,2023-03-29 14:54:56,18.6972,usd
bcastillo,2023-01-09,2023-01-09 12:04:43,10.1672,usd
bcastillo,2023-02-03,2023-02-03 21:28:16,1.249,usd
bcastillo,2023-04-10,2023-04-10 11:29:32,3.2066,usd
bcastillo,2023-05-01,2023-05-01 11:59:39,12.9032,usd
bcastillo,2023-05-01,2023-05-01 12:03:48,4.8388,usd
ozhang,2023-06-09,2023-06-09 15:29:56,0.802,usd
ozhang,2023-06-09,2023-06-09 15:32:27,1.604,usd
ozhang,2023-06-12,2023-06-12 00:46:26,0.802,usd
ozhang,2023-06-12,2023-06-12 00:48:09,0.4812,usd
ozhang,2023-06-12,2023-06-12 00:49:52,0.6416,usd
ozhang,2023-06-12,2023-06-12 00:52:03,0.6416,usd
ozhang,2023-06-13,2023-06-13 21:06:06,3.8025,usd
ozhang,2023-06-13,2023-06-13 21:16:45,0.4753,usd
laura21,2022-11-17,2022-11-17 13:30:48,9.0554,usd
melinda36,2022-07-24,2022-07-24 17:28:48,9.2193,usd
brian60,2022-08-24,2022-08-24 11:37:32,4.65,usd
brian60,2022-08-10,2022-08-10 14:37:24,16.6862,usd
brian60,2022-08-14,2022-08-14 09:14:30,2.5084,usd
johncampbell,2022-08-24,2022-08-24 12:35:00,250.0,rub
johncampbell,2022-12-20,2022-12-20 18:04:19,150.0,rub
johncampbell,2022-08-27,2022-08-27 20:20:30,150.0,rub
johncampbell,2022-12-29,2022-12-29 18:40:12,50.0,rub
johncampbell,2022-12-29,2022-12-29 18:39:42,150.0,rub
johncampbell,2022-12-29,2022-12-29 18:39:14,250.0,rub
johncampbell,2022-12-30,2022-12-30 13:29:58,500.0,rub
johncampbell,2022-12-30,2022-12-30 13:47:27,500.0,rub
johncampbell,2022-12-28,2022-12-28 18:31:19,250.0,rub
johncampbell,2022-12-22,2022-12-22 18:04:09,150.0,rub
johncampbell,2022-09-27,2022-09-27 17:41:58,150.0,rub
johncampbell,2022-10-28,2022-10-28 17:51:16,250.0,rub
johncampbell,2022-12-25,2022-12-25 13:01:46,150.0,rub
johncampbell,2022-12-25,2022-12-25 13:02:33,25.0,rub
johncampbell,2023-01-13,2023-01-13 20:03:44,250.0,rub
johncampbell,2023-01-31,2023-01-31 16:58:26,250.0,rub
johncampbell,2023-01-09,2023-01-09 20:15:31,500.0,rub
johncampbell,2022-10-24,2022-10-24 14:13:29,250.0,rub
johncampbell,2023-01-01,2023-01-01 17:41:31,500.0,rub
johncampbell,2022-10-18,2022-10-18 19:24:19,250.0,rub
lauren19,2022-08-24,2022-08-24 10:54:45,25.0,rub
lauren19,2022-10-14,2022-10-14 13:55:21,333.52,rub
lauren19,2022-09-18,2022-09-18 16:58:24,101.0,rub
lauren19,2022-06-21,2022-06-21 17:26:10,136.84,rub
lauren19,2022-07-19,2022-07-19 13:12:49,163.93,rub
lauren19,2022-06-10,2022-06-10 17:31:24,524.93,rub
lauren19,2022-06-04,2022-06-04 13:09:14,2658.33,rub
lauren19,2022-08-18,2022-08-18 11:28:43,139.9,rub
lauren19,2022-10-03,2022-10-03 17:48:50,166.11,rub
melissamclaughlin,2022-08-24,2022-08-24 18:39:50,1.8938,usd
melissamclaughlin,2022-08-15,2022-08-15 18:02:23,1.1681,usd
melissamclaughlin,2022-08-15,2022-08-15 17:34:17,10.0122,usd
catherine61,2023-01-13,2023-01-13 13:32:18,106.0036,usd
catherine61,2023-01-19,2023-01-19 22:57:58,14.3844,usd
qsanders,2023-05-02,2023-05-02 19:30:25,72.581,usd
anthonywilliams,2022-12-11,2022-12-11 16:26:56,8.441,usd
anthonywilliams,2022-12-07,2022-12-07 11:25:23,0.8432,usd
anthonywilliams,2022-12-07,2022-12-07 11:30:45,0.3373,usd
anthonywilliams,2022-08-23,2022-08-23 17:57:27,0.8456,usd
anthonywilliams,2023-03-14,2023-03-14 16:24:38,3.5126,usd
anthonywilliams,2022-12-03,2022-12-03 14:41:09,2.5633,usd
anthonywilliams,2023-01-07,2023-01-07 13:57:47,0.2604,usd
anthonywilliams,2023-01-26,2023-01-26 18:12:48,1.6121,usd
anthonywilliams,2023-01-26,2023-01-26 18:10:26,0.6986,usd
anthonywilliams,2023-01-26,2023-01-26 18:06:30,0.3224,usd
anthonywilliams,2022-12-15,2022-12-15 15:53:17,1.6978,usd
anthonywilliams,2023-01-20,2023-01-20 20:19:02,0.8836,usd
anthonywilliams,2023-01-12,2023-01-12 19:13:26,2.6501,usd
anthonywilliams,2023-04-29,2023-04-29 16:31:18,2.4194,usd
anthonywilliams,2022-12-26,2022-12-26 19:22:34,0.866,usd
anthonywilliams,2022-12-21,2022-12-21 12:51:28,0.6831,usd
anthonywilliams,2023-02-11,2023-02-11 17:43:34,1.719,usd
dunnjared,2023-03-26,2023-03-26 17:55:50,2.5076,usd
bryan96,2023-03-26,2023-03-26 00:30:08,43.155,usd
bryan96,2022-12-20,2022-12-20 21:56:11,15.3278,usd
bryan96,2023-04-11,2023-04-11 15:27:23,31.2194,usd
bryan96,2023-03-24,2023-03-24 13:36:09,160.0498,usd
bryan96,2023-03-14,2023-03-14 10:31:57,55.851,usd
bryan96,2022-12-03,2022-12-03 10:30:12,3.4178,usd
bryan96,2022-12-03,2022-12-03 10:27:52,8.5444,usd
bryan96,2023-03-12,2023-03-12 13:47:21,49.4594,usd
bryan96,2023-03-12,2023-03-12 14:17:24,61.1176,usd
bryan96,2023-03-12,2023-03-12 18:20:21,35.328,usd
bryan96,2023-05-25,2023-05-25 19:25:07,3.2432,usd
bryan96,2022-12-15,2022-12-15 14:06:51,5.0934,usd
bryan96,2022-12-15,2022-12-15 14:05:15,8.4892,usd
bryan96,2022-12-08,2022-12-08 13:50:22,3.3738,usd
bryan96,2023-03-27,2023-03-27 20:44:21,6.9962,usd
bryan96,2023-03-08,2023-03-08 17:16:40,140.8424,usd
bryan96,2023-03-08,2023-03-08 11:17:15,140.4902,usd
bryan96,2023-03-16,2023-03-16 11:59:34,17.393,usd
bryan96,2023-01-11,2023-01-11 17:24:39,17.5452,usd
bryan96,2023-01-11,2023-01-11 17:23:55,17.5452,usd
bryan96,2023-01-11,2023-01-11 16:14:05,14.738,usd
bryan96,2023-05-15,2023-05-15 11:48:12,17.4428,usd
bryan96,2023-03-21,2023-03-21 23:46:59,69.5708,usd
bryan96,2023-03-21,2023-03-21 23:37:17,80.0064,usd
bryan96,2023-04-13,2023-04-13 11:29:04,60.5556,usd
andrew14,2023-05-21,2023-05-21 21:44:13,3.1984,usd
andrew14,2023-03-24,2023-03-24 22:27:10,0.8756,usd
andrew14,2023-05-08,2023-05-08 12:31:23,0.9522,usd
andrew14,2023-03-30,2023-03-30 21:56:19,1.7462,usd
andrew14,2023-03-28,2023-03-28 11:42:14,0.8686,usd
andrew14,2023-03-28,2023-03-28 19:41:02,3.4746,usd
andrew14,2023-05-22,2023-05-22 09:54:55,1.9588,usd
andrew14,2023-06-25,2023-06-25 22:22:18,1.112,usd
andrew14,2023-06-20,2023-06-20 06:05:44,0.9432,usd
pharris,2023-03-18,2023-03-18 10:31:51,4.3483,usd
pharris,2023-03-18,2023-03-18 01:32:15,0.1739,usd
pharris,2022-12-28,2022-12-28 18:33:36,4.3381,usd
pharris,2022-12-28,2022-12-28 18:31:49,0.4338,usd
pharris,2022-05-18,2022-05-18 18:56:57,8.7004,usd
pharris,2022-05-23,2022-05-23 10:56:42,8.8409,usd
pharris,2022-11-04,2022-11-04 12:53:30,2.5672,usd
pharris,2022-06-21,2022-06-21 00:45:48,8.3333,usd
pharris,2022-06-21,2022-06-21 11:53:53,2.5,usd
pharris,2022-04-08,2022-04-08 13:16:57,0.8784,usd
pharris,2022-04-08,2022-04-08 12:38:19,4.3921,usd
pharris,2022-12-18,2022-12-18 14:09:28,8.5188,usd
pharris,2023-06-17,2023-06-17 10:21:24,1.3616,usd
pharris,2022-05-04,2022-05-04 05:53:25,2.6055,usd
pharris,2022-07-06,2022-07-06 13:32:55,0.83,usd
pharris,2022-12-22,2022-12-22 21:55:26,8.5741,usd
pharris,2022-09-27,2022-09-27 10:11:41,1.7238,usd
pharris,2023-03-14,2023-03-14 16:08:32,4.3908,usd
pharris,2023-06-06,2023-06-06 20:48:09,2.7192,usd
pharris,2023-04-16,2023-04-16 19:53:21,0.1606,usd
pharris,2023-03-17,2023-03-17 13:17:49,0.8697,usd
pharris,2023-04-08,2023-04-08 11:09:35,6.9164,usd
pharris,2023-01-20,2023-01-20 11:54:12,0.4418,usd
pharris,2022-06-27,2022-06-27 10:50:39,6.793,usd
pharris,2023-05-29,2023-05-29 14:38:08,2.7233,usd
pharris,2023-05-29,2023-05-29 19:22:56,1.5964,usd
pharris,2022-05-19,2022-05-19 18:28:38,34.9894,usd
pharris,2022-05-19,2022-05-19 17:32:13,8.7473,usd
pharris,2022-08-29,2022-08-29 10:12:46,16.0938,usd
pharris,2022-07-25,2022-07-25 10:57:18,6.6869,usd
pharris,2023-04-14,2023-04-14 11:57:02,0.8139,usd
pharris,2023-04-14,2023-04-14 11:57:21,0.407,usd
pharris,2022-05-13,2022-05-13 11:54:02,0.4373,usd
pharris,2022-05-13,2022-05-13 11:53:25,4.3734,usd
pharris,2022-08-14,2022-08-14 15:43:45,1.3378,usd
pharris,2022-08-10,2022-08-10 19:25:16,4.1715,usd
pharris,2023-03-31,2023-03-31 14:51:41,4.3657,usd
pharris,2022-06-04,2022-06-04 19:16:42,52.9216,usd
pharris,2022-07-30,2022-07-30 13:59:24,1.6794,usd
pharris,2022-07-30,2022-07-30 13:48:54,8.3972,usd
pharris,2022-08-08,2022-08-08 10:22:01,0.8335,usd
pharris,2022-08-08,2022-08-08 10:20:37,33.3397,usd
pharris,2022-05-01,2022-05-01 10:41:54,4.3872,usd
pharris,2022-06-11,2022-06-11 00:41:29,4.3858,usd
pharris,2022-05-03,2022-05-03 10:47:57,39.4096,usd
pharris,2022-05-03,2022-05-03 17:44:46,4.3788,usd
pharris,2022-05-03,2022-05-03 17:45:22,2.6273,usd
kcrosby,2023-06-09,2023-06-09 19:08:09,8.0202,usd
jacquelinehernandez,2023-06-09,2023-06-09 20:13:16,1.1548,usd
jacquelinehernandez,2023-05-31,2023-05-31 12:38:51,2.9024,usd
jacquelinehernandez,2023-05-30,2023-05-30 20:18:09,2.8756,usd
jacquelinehernandez,2023-06-07,2023-06-07 20:23:17,1.2942,usd
jacquelinehernandez,2023-06-02,2023-06-02 20:36:32,3.2152,usd
sanderspaula,2022-12-29,2022-12-29 13:54:54,0.8138,usd
sanderspaula,2022-12-29,2022-12-29 13:37:44,2.719,usd
sanderspaula,2022-12-29,2022-12-29 13:35:26,1.9052,usd
sanderspaula,2022-12-29,2022-12-29 13:32:57,2.719,usd
sanderspaula,2022-12-10,2022-12-10 17:11:49,87.043,usd
sanderspaula,2023-01-08,2023-01-08 08:46:40,6.1806,usd
sanderspaula,2023-01-29,2023-01-29 19:10:39,8.847,usd
sanderspaula,2023-01-29,2023-01-29 19:31:42,0.8882,usd
sanderspaula,2022-12-08,2022-12-08 09:37:36,3.9472,usd
sanderspaula,2023-01-18,2023-01-18 12:29:21,11.1346,usd
sanderspaula,2023-01-14,2023-01-14 15:51:27,5.7596,usd
sanderspaula,2023-01-13,2023-01-13 18:48:48,5.9008,usd
sanderspaula,2023-01-10,2023-01-10 09:43:20,1.1604,usd
sanderspaula,2023-01-10,2023-01-10 10:29:00,2.8132,usd
sanderspaula,2023-01-02,2023-01-02 15:49:13,5.9028,usd
sanderspaula,2023-01-09,2023-01-09 17:40:37,100.9706,usd
sanderspaula,2023-01-09,2023-01-09 19:26:36,0.0702,usd
sanderspaula,2022-12-05,2022-12-05 05:35:36,23.3762,usd
xmarquez,2023-02-21,2023-02-21 12:25:40,510.0,rub
xmarquez,2023-02-24,2023-02-24 11:43:49,190.0,rub
christine59,2023-03-02,2023-03-02 08:48:53,250.0,rub
christine59,2023-02-20,2023-02-20 00:09:35,250.0,rub
christine59,2023-05-28,2023-05-28 12:26:13,250.0,rub
christine59,2023-05-28,2023-05-28 21:56:51,250.0,rub
christine59,2023-06-12,2023-06-12 19:25:53,250.0,rub
christine59,2023-05-24,2023-05-24 13:11:48,250.0,rub
christine59,2023-05-24,2023-05-24 13:22:14,250.0,rub
christine59,2023-02-19,2023-02-19 17:29:16,500.0,rub
christine59,2023-02-19,2023-02-19 17:40:19,250.0,rub
christine59,2023-02-08,2023-02-08 14:54:36,2190.0,rub
christine59,2023-05-27,2023-05-27 15:00:27,550.0,rub
christine59,2023-05-27,2023-05-27 15:17:59,250.0,rub
hannahgibbs,2023-03-18,2023-03-18 08:47:05,1.3914,usd
warnerdavid,2022-11-24,2022-11-24 17:45:58,3.4169,usd
warnerdavid,2023-02-14,2023-02-14 20:27:49,4.341,usd
warnerdavid,2022-12-17,2022-12-17 19:05:53,5.484,usd
warnerdavid,2022-11-17,2022-11-17 18:19:55,5.0308,usd
warnerdavid,2022-11-04,2022-11-04 11:53:07,1.2836,usd
warnerdavid,2022-11-04,2022-11-04 15:40:31,0.4279,usd
warnerdavid,2022-06-21,2022-06-21 14:08:30,1.6667,usd
warnerdavid,2022-10-19,2022-10-19 21:17:53,41.6879,usd
warnerdavid,2022-10-06,2022-10-06 15:29:34,1.7313,usd
warnerdavid,2023-03-10,2023-03-10 11:30:36,0.7042,usd
warnerdavid,2022-12-27,2022-12-27 19:56:19,4.7342,usd
warnerdavid,2022-11-22,2022-11-22 16:34:36,4.2369,usd
warnerdavid,2022-07-05,2022-07-05 13:05:44,0.7217,usd
warnerdavid,2022-12-08,2022-12-08 18:07:58,4.8835,usd
warnerdavid,2022-10-28,2022-10-28 20:52:29,3.6155,usd
warnerdavid,2022-09-29,2022-09-29 18:01:15,0.8618,usd
warnerdavid,2022-09-29,2022-09-29 18:08:44,0.7325,usd
warnerdavid,2022-09-04,2022-09-04 10:09:15,0.8653,usd
warnerdavid,2022-09-04,2022-09-04 10:11:17,0.4327,usd
warnerdavid,2022-09-04,2022-09-04 10:11:54,0.4327,usd
warnerdavid,2022-11-26,2022-11-26 18:02:48,1.7085,usd
warnerdavid,2023-01-02,2023-01-02 19:34:33,2.8646,usd
warnerdavid,2023-03-06,2023-03-06 21:06:43,4.4245,usd
warnerdavid,2022-09-07,2022-09-07 14:00:11,1.3125,usd
warnerdavid,2022-09-07,2022-09-07 13:59:52,1.3125,usd
warnerdavid,2022-09-07,2022-09-07 13:35:52,0.8225,usd
warnerdavid,2022-06-27,2022-06-27 18:32:00,0.7982,usd
warnerdavid,2022-10-29,2022-10-29 16:45:43,0.8953,usd
warnerdavid,2022-07-22,2022-07-22 20:11:40,2.3926,usd
warnerdavid,2022-10-09,2022-10-09 23:00:03,2.4008,usd
warnerdavid,2022-10-18,2022-10-18 17:08:20,2.2349,usd
warnerdavid,2022-10-18,2022-10-18 16:57:27,8.7303,usd
michaelcox,2022-10-13,2022-10-13 12:39:43,52.0656,usd
michaelcox,2023-03-26,2023-03-26 18:08:54,14.0342,usd
michaelcox,2022-10-12,2022-10-12 17:39:23,2.0802,usd
michaelcox,2022-10-10,2022-10-10 17:41:58,4.1328,usd
michaelcox,2022-12-30,2022-12-30 08:01:46,13.8888,usd
michaelcox,2022-12-28,2022-12-28 17:17:13,8.6762,usd
michaelcox,2023-03-25,2023-03-25 06:24:34,1.576,usd
michaelcox,2023-04-11,2023-04-11 18:06:20,109.2682,usd
michaelcox,2022-10-11,2022-10-11 18:19:59,6.9404,usd
michaelcox,2022-12-22,2022-12-22 08:13:06,5.1444,usd
michaelcox,2022-10-19,2022-10-19 17:53:22,15.2856,usd
michaelcox,2022-10-19,2022-10-19 17:48:16,34.74,usd
michaelcox,2022-10-06,2022-10-06 18:10:02,6.5442,usd
michaelcox,2023-04-04,2023-04-04 06:18:10,7.0978,usd
michaelcox,2023-04-04,2023-04-04 06:10:18,17.3116,usd
michaelcox,2023-04-04,2023-04-04 06:09:42,8.6558,usd
michaelcox,2022-12-27,2022-12-27 07:17:23,7.693,usd
michaelcox,2022-12-26,2022-12-26 17:10:29,12.3324,usd
michaelcox,2022-10-08,2022-10-08 18:17:39,0.9696,usd
michaelcox,2022-10-08,2022-10-08 18:33:30,6.925,usd
michaelcox,2022-10-16,2022-10-16 15:43:23,115.6148,usd
michaelcox,2022-12-21,2022-12-21 18:38:10,1.5368,usd
michaelcox,2022-10-09,2022-10-09 15:26:16,42.8706,usd
michaelcox,2022-10-09,2022-10-09 13:32:08,4.287,usd
nmcgee,2023-03-07,2023-03-07 17:52:49,0.5282,usd
nmcgee,2023-03-07,2023-03-07 20:00:52,1.7606,usd
carlos58,2022-11-24,2022-11-24 11:36:31,150.0,rub
carlos58,2022-11-17,2022-11-17 09:46:41,100.0,rub
carlos58,2022-11-14,2022-11-14 18:31:44,52.0,rub
carlos58,2022-11-13,2022-11-13 15:20:01,120.0,rub
carlos58,2022-11-10,2022-11-10 08:24:49,400.0,rub
carlos58,2022-11-08,2022-11-08 15:10:07,180.0,rub
carlos58,2022-11-08,2022-11-08 15:15:53,30.0,rub
jenniferdavis,2022-11-24,2022-11-24 18:43:08,68.339,usd
jenniferdavis,2023-05-03,2023-05-03 21:14:55,4.7254,usd
jenniferdavis,2022-12-15,2022-12-15 15:38:20,0.849,usd
jenniferdavis,2022-11-29,2022-11-29 14:11:15,34.287,usd
jenniferdavis,2022-11-29,2022-11-29 17:19:02,9.7718,usd
jenniferdavis,2023-03-27,2023-03-27 21:11:13,3.498,usd
jenniferdavis,2022-12-03,2022-12-03 22:00:00,5.1266,usd
jenniferdavis,2022-08-31,2022-08-31 17:32:05,0.854,usd
jenniferdavis,2022-12-01,2022-12-01 21:53:26,4.443,usd
jenniferdavis,2022-12-01,2022-12-01 21:19:39,8.5444,usd
jenniferdavis,2023-04-25,2023-04-25 21:47:18,3.2388,usd
jenniferdavis,2022-12-04,2022-12-04 23:21:12,1.9494,usd
jenniferdavis,2022-11-25,2022-11-25 10:58:19,17.0848,usd
jenniferdavis,2022-08-28,2022-08-28 14:17:54,5.9782,usd
jenniferdavis,2022-10-01,2022-10-01 12:32:35,17.2364,usd
vporter,2023-01-06,2023-01-06 19:14:47,50.0,rub
vporter,2023-01-06,2023-01-06 19:03:27,250.0,rub
williamlambert,2023-01-06,2023-01-06 05:57:02,1.7361,usd
williamlambert,2022-06-18,2022-06-18 14:10:39,0.8659,usd
williamlambert,2022-05-25,2022-05-25 09:30:20,1.3376,usd
williamlambert,2022-10-04,2022-10-04 15:58:02,4.3265,usd
williamlambert,2022-06-15,2022-06-15 10:59:06,1.7408,usd
williamlambert,2022-06-15,2022-06-15 10:58:52,0.4352,usd
williamlambert,2022-06-15,2022-06-15 10:58:07,0.4352,usd
williamlambert,2023-02-02,2023-02-02 15:53:20,1.4275,usd
williamlambert,2022-12-22,2022-12-22 15:51:57,1.5433,usd
williamlambert,2022-12-22,2022-12-22 13:37:29,2.8809,usd
williamlambert,2022-10-19,2022-10-19 12:43:51,12.159,usd
williamlambert,2022-06-07,2022-06-07 13:35:28,0.4418,usd
williamlambert,2022-06-07,2022-06-07 13:32:53,0.4418,usd
williamlambert,2023-05-24,2023-05-24 06:31:37,0.4885,usd
williamlambert,2023-01-17,2023-01-17 09:53:16,4.4175,usd
williamlambert,2023-05-09,2023-05-09 12:59:40,1.5395,usd
williamlambert,2023-02-01,2023-02-01 15:17:00,13.2596,usd
williamlambert,2022-09-12,2022-09-12 03:11:49,48.895,usd
williamlambert,2022-10-28,2022-10-28 10:40:19,0.6887,usd
williamlambert,2023-05-06,2023-05-06 16:01:05,1.5348,usd
williamlambert,2022-06-16,2022-06-16 07:44:35,2.5978,usd
williamlambert,2022-09-15,2022-09-15 18:15:54,6.9525,usd
williamlambert,2022-09-15,2022-09-15 18:16:46,0.4345,usd
williamlambert,2022-09-15,2022-09-15 18:17:04,4.3453,usd
williamlambert,2022-09-15,2022-09-15 05:00:15,0.4345,usd
williamlambert,2022-11-18,2022-11-18 03:47:56,0.4192,usd
williamlambert,2022-09-07,2022-09-07 12:00:12,0.175,usd
williamlambert,2022-10-15,2022-10-15 12:39:02,4.3388,usd
williamlambert,2023-03-01,2023-03-01 09:21:25,5.1211,usd
williamlambert,2022-09-26,2022-09-26 13:12:23,5.32,usd
williamlambert,2022-09-06,2022-09-06 13:03:25,13.5685,usd
williamlambert,2023-04-13,2023-04-13 13:45:34,4.0696,usd
williamlambert,2022-11-15,2022-11-15 03:52:30,3.4855,usd
carol21,2023-03-25,2023-03-25 20:56:18,59.5372,usd
carol21,2023-03-14,2023-03-14 22:46:59,245.885,usd
carol21,2023-03-14,2023-03-14 23:48:42,0.8782,usd
carol21,2023-03-14,2023-03-14 00:12:09,131.724,usd
carol21,2023-03-14,2023-03-14 00:29:57,68.4966,usd
carol21,2023-04-06,2023-04-06 12:13:29,8.6456,usd
carol21,2023-06-24,2023-06-24 22:29:13,47.4386,usd
jordanalvarado,2023-06-09,2023-06-09 23:02:05,1.604,usd
